propertyCode,thumbnail,externalReference,numPhotos,floor,price,propertyType,operation,size,exterior,rooms,bathrooms,address,province,municipality,district,country,neighborhood,latitude,longitude,showAddress,url,distance,description,hasVideo,status,newDevelopment,hasLift,priceByArea,detailedType,suggestedTexts,hasPlan,has3DTour,has360,hasStaging,topNewDevelopment,parkingSpace,newDevelopmentFinished
88065871,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/5a/be/f7/923640095.jpg,12809,33,bj,1100,flat,rent,89,True,2,1,barrio Sant Pau,València,València,Campanar,es,Sant Pau,39.4922694,-0.4028504,False,https://www.idealista.com/inmueble/88065871/,3218,"Estupenda vivienda en alquiler en uno de los mejores residenciales: piscina, zona ajardinada y de recreo, vigilancia 24 horas, junto a Cortes Valencianas. Con todos los servicios, incluida bus y parada de metro.  La vivienda se encuentra ubicada en planta baja con amplio jardín de 100m2. Se compone por dos dormitorios, un baño completo con ducha y mampara. cocina independiente equipada con todos los electrodomésticos, Salón comedor amplio y con gran jardín y terraza exterior.  Se alquila amueblado de diseño y de calidad. Incluye TV  muy buenas calidades: suelos de mármol, climalit, aire acondicionado frío/calor por conductos. Calefacción por radiadores en toda la vivienda a gas ciudad. Calentador nuevo.  Incluye PLAZA DE GARAJE AMPLIA.  DISPONIBLE A PARTIR DEL 1 DE NOVIEMBRE.   Llama al 647 427 733 y organiza tu visita.",False,good,False,1.0,12,{'typology': 'flat'},"{'subtitle': 'Sant Pau, València', 'title': 'Piso'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
95500504,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/66/19/be/920557589.jpg,4173,25,2,750,flat,rent,76,True,2,2,barrio Sant Pau,València,València,Campanar,es,Sant Pau,39.4910085,-0.40436000000000005,False,https://www.idealista.com/inmueble/95500504/,3210,"Bonito piso amueblado muy luminoso, exterior y con electrodomésticos. ""DISPONIBLE A FINALES DE NOVIEMBRE"" Distribuido en 2 habitaciones con armarios empotrados, 2 baños (uno en habitación principal) cocina con vitrocerámica. Aire acondicionado frío/calor. Dispone plaza de garaje, incluida en el precio. Disponible a finales de Noviembre.   Residencial con piscina comunitaria, jardín y parque infantil. Muy buena zona, tranquila y con buenas comunicaciones. Cerca de las Cortes Valencianas. ¡Para entrar a vivir!  Nose admiten mascotas.  La vivienda está sujeta a cambios de precio o retirada del mercado sin aviso previo.   Los datos expuestos, incluidas las medidas, tienen carácter meramente orientativo, son ofrecidos por terceros, y se suponen correctos, nuestra empresa no puede garantizar su veracidad.",False,good,False,1.0,10,{'typology': 'flat'},"{'subtitle': 'Sant Pau, València', 'title': 'Piso'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
95499468,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/a6/73/b9/919985527.jpg,PIS713,9,4,1000,flat,rent,100,True,2,2,Calle de l'Escultor José Capuz,València,València,Quatre Carreres,es,Mont-Olivet,39.4608155,-0.36348339999999996,False,https://www.idealista.com/inmueble/95499468/,1645,"Este piso se encuentra en Carrer de l'Escultor José Capuz, 46006, Valencia, en la zona de Monteolivete, en la planta 4 con ascensor. Es un piso que tiene 100 m2 y dispone de 2 dormitorios y 2 baños. La vivienda se encuentra reformada con mucho gusto, vacía y cocina con electrodomésticos, suelos de parquet, aire acondicionado y amplio balcón. Posibilidad de amueblar. Cerca de hospital, colegios y parques. Bien comunicado con transporte publico.  AHORA MÁS QUE NUNCA, TENEMOS TU HOGAR Encuentra más en.",False,good,False,1.0,10,{'typology': 'flat'},"{'subtitle': 'Mont-Olivet, València', 'title': ""Piso en Calle de l'Escultor José Capuz""}",False,False,False,False,False,,
95495338,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/76/cc/f8/919887292.jpg,PIS710,9,3,730,flat,rent,80,True,3,1,Calle de Platero Suarez,València,València,La Saïdia,es,Morvedre,39.4849444,-0.37363979999999997,False,https://www.idealista.com/inmueble/95495338/,1567,"Este piso se encuentra en Calle de Platero Suarez, 46009, Valencia, en la planta 3 sin ascensor. Es un piso que tiene 80 m2 distribuidos en 3 habitaciones y 1 baños, amueblado y cocina con electrodomésticos. La vivienda se encuentra reformada, con suelo de parquet, cocina americana, aire acondicionado, LISTO PARA ENTRAR A VIVIR. Cerca de parques, colegios y comercios. Bien comunicado con transporte público. No admite mascotas. AHORA MÁS QUE NUNCA, TENEMOS TU HOGAR Encuentra más en.",False,good,False,0.0,9,{'typology': 'flat'},"{'subtitle': 'Morvedre, València', 'title': 'Piso en Calle de Platero Suarez'}",False,False,False,False,False,,
95489255,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/db/97/e4/919715680.jpg,GSH103,20,1,700,duplex,rent,80,True,1,2,CREU ROJA s/n,València,Xirivella,Barrio de la Luz,es,,39.4625707,-0.4136718,True,https://www.idealista.com/inmueble/95489255/,3268,"""FABULOSO LOFT EN ALQUILER"" Loft de 80m2 distribuidos en una primera planta compuesta por la cocina, baño y gran salón-comedor con salida a terraza. En la segunda planta se localiza una gran habitación con un cuarto de baño. Localizado en una primera altura que le confiere luminosidad, ventilación y vistas bastante despejadas. El loft dispone de muy buenas calidades, con gran ventanal con vidrio doble, suelos de parquet, aire acondicionado con bomba de calor por conductos, etc. El edificio de estilo moderno se localiza en un entorno muy bien comunicado, con salida directa a la V30 y hacia el resto de la ciudad. Dispone de todos los servicios cercanos como son el centro comercial, hospitales, colegios, etc. No pierda la oportunidad de visitar este fantástico inmueble sin compromiso alguno. No dude en contactar con nosotros para mas información. "". "". "". "". "". "". "". "". "". "". "". "". "".",False,good,False,1.0,9,"{'typology': 'flat', 'subTypology': 'duplex'}","{'subtitle': 'Barrio de la Luz, Xirivella', 'title': 'Dúplex en CREU ROJA s/n'}",False,False,False,False,False,,
95483739,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/ed/ec/b9/919576570.jpg,FP3040532,18,1,750,flat,rent,70,True,2,1,Plaza Comunión de San Juan s/n,València,València,Ciutat Vella,es,El Mercat,39.4743723,-0.3796286,True,https://www.idealista.com/inmueble/95483739/,415,"Piso en alquiler en el centro histórico de Valencia, 2 dormitorios, 1 baño, cocina abierta y salón. Piso céntrico y encantador con techos abovedados y vigas de madera en las dos habitaciones. La propiedad cuenta con 70 metros cuadrados, dormitorios y sala de estar con balcones a la calle. Todo el edificio fue restaurado en 2006. Este apartamento es muy luminoso. El apartamento está a solo 2 minutos a pie del famoso Mercado Central de la ciudad de Valencia. La propiedad no solo ofrece encanto, sino que su ubicación es perfecta para vivir todo el año o una casa de vacaciones. Las ventanas son con doble acristalamiento, pisos laminados y aire acondicionado en la sala de estar. Este piso está en un hermoso edificio con ascensor. Información sobre la zona: Ubicado en el centro histórico de Valencia, la propiedad se encuentra en el tradicional barrio del Carmen. A solo unos minutos a pie de los principales monumentos históricos de Valencia, las plazas y calles más tradicionales y el gran jardín del Turia. La propiedad tiene una buena conexión en transporte público con todas las áreas de Valencia. Esta propiedad se encuentra en el centro histórico de Valencia, muy cerca del Mercado Central.",False,good,False,1.0,11,{'typology': 'flat'},"{'subtitle': 'El Mercat, València', 'title': 'Piso en Plaza Comunión de San Juan s/n'}",False,False,False,False,False,,
95468836,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/bd/00/8a/921031247.jpg,PIS_768,23,1,730,flat,rent,60,True,1,1,"Calle de Pelai, 17",València,València,Extramurs,es,La Roqueta,39.4666007,-0.3784954,True,https://www.idealista.com/inmueble/95468836/,514,"Apartamento totalmente amueblado, de un dormitorio con aire acondicionado y calefacción por conductos, cocina y baño completo. Balcón en la habitación principal y terraza de 75 metros cuadrados. Cocina office, totalmente amueblada, con electrodomésticos. Salón comedor con acceso a terraza de 75 m².",False,good,False,1.0,12,{'typology': 'flat'},"{'subtitle': 'La Roqueta, València', 'title': 'Piso en Calle de Pelai, 17'}",False,False,False,False,False,,
95264251,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/0c/12/8c/913766227.jpg,ND DACAR AOC,14,7,950,penthouse,rent,78,True,2,1,"Cartagena, 5",València,València,L'Olivereta,es,Nou Moles,39.4705943,-0.3937274,True,https://www.idealista.com/inmueble/95264251/,1416,"Alquilamos con opción a compra ático totalmente reformado en Arrancapins. Precioso ático con amplia terraza en Valencia.   Situado en la séptima y última planta de un edificio en Calle Cartagena, se alquila con opción a compra impresionante ático de 70 metros útiles y 32 metros cuadrados de terraza,   con una reforma de diseño a estrenar y con máximas calidades.   La vivienda cuenta con dos amplios dormitorios. Un cuarto de baño completo con plato de ducha y salón comedor con cocina office integrada.   El espacio es muy luminoso al ser la última planta y no sufrir interferencias en la entrada de luz  La reforma ha quedado impecable con puertas macizas de madera lacadas en blanco. Suelo de tarima flotante modelo C5 y cocina con bancada de madera natural.   El cuarto de baño con excelentes calidades y hasta con regulador de la temperatura del agua digital.  La espectacular terraza, revestida de piedra, ofrece un espacio único a escasos 10 minutos del centro histórico de la ciudad. A 5 minutos de la parada de metro de Ángel Guimerà o de Avenida del Cid y con muy buena conexión de autobuses.   EL inmueble tiene justo debajo un Supermercado Consum.  Barrio muy tranquilo y zona consolidada.  ATENCIÓN! La vivienda está en un edificio en el que se ha detectado ALUMINOSIS. El problema está detectado y estudiado por los técnicos y arquitectos competentes. Y la solución al problema está APROBADA Y PAGADA. El tratamiento aún no se ha iniciado, pero este problema será resuelto de manera INMINENTE. La finca necesita un tratamiento y una intervención, pero la propiedad se compromete a dejar la derrama Pagada, de echo ya lo está y queda sólo a expensas de tener el certificado final de obra cuando se haya concluido el tratamiento.  Ponerse en contacto con Daniel 670308527.",False,good,False,1.0,12,"{'typology': 'flat', 'subTypology': 'penthouse'}","{'subtitle': 'Nou Moles, València', 'title': 'Ático en Cartagena, 5'}",False,False,False,False,False,,
85974388,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/c9/2b/a8/906023252.jpg,,13,5,750,flat,rent,64,True,2,1,"Vicente Sancho Tello, 19",València,València,El Pla del Real,es,Mestalla,39.4697847,-0.35620979999999997,True,https://www.idealista.com/inmueble/85974388/,1810,"Alquiler de piso vacío de unos 64 metros cuadrados con 2 habitaciones dobles, 2 armarios empotrados, salón-comedor con cocina americana (lavadora, nevera, vitrocerámica, horno, campana extractora), exterior muy luminoso, 2 balcones, suelo de terrazo, aire acondicionado en el salón, altas de lus suministros de luz y agua, junto Av. Aragón, Mestalla, Facultades y Politécnico, bien comunicado con metros y autobuses, gastos de comunidad incluidos en el precio. NO ADMITEN MASCOTAS.",False,good,False,1.0,12,{'typology': 'flat'},"{'subtitle': 'Mestalla, València', 'title': 'Piso en Vicente Sancho Tello, 19'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': False, 'parkingSpacePrice': 50.0}",
95753079,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/38/d9/c0/927218877.jpg,ALQ8021,9,2,600,flat,rent,63,False,1,1,barrio L'Hort de Senabre,València,València,Jesús,es,L'Hort de Senabre,39.4541848,-0.390354,False,https://www.idealista.com/inmueble/95753079/,2194,"ALEGRIA REAL ESTATE ofrece en ALQUILER piso en zona Patraix.    Se trata de una vivienda REFORMADA, situada en la segunda planta en finca que NO dispone de ascensor. Cuenta con una superficie de 65mts, distribuida en 1 habitación doble exterior con vistas al parque, con armario de obra y muy luminosa; cuarto de baño con plato de ducha, cocina abierta y salón comedor interior.   La zona interior de la vivienda recae sobre un patio de manzana, por lo que recibe mucha luz natural y otorga buena ventilación.    La vivienda se alquila amueblada y cocina equipada.",False,good,False,0.0,10,{'typology': 'flat'},"{'subtitle': ""L'Hort de Senabre, València"", 'title': 'Piso'}",False,False,False,False,False,,
95747604,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/8c/0c/04/927066205.jpg,MU016,8,2,650,flat,rent,70,True,2,1,Calle Rodrigo de Pertegás,València,València,Camins al Grau,es,La Creu del Grau,39.4595971,-0.3456704,False,https://www.idealista.com/inmueble/95747604/,2997,"YA DISPONIBLE. Se puede visitar. Se alquila piso de dos habitaciones y un baño. Piso amplio y muy iluminado en buen estado. Ideal para aquellos que quieren disfrutar de un hogar tranquilo.  Con aire acondicionado frío y calor. En cuanto a la ubicación es muy buena, cerca de supermercados. Se busca un perfil de estudiantes o trabajadores, a larga estancia, mínimo de un año. Si es estudiante que venga avalado. Si quieres que te ampliemos la información, no dudes en contactar con nosotros. Puedes contactar por WhatsApp al 648 144785 We speak english.",False,good,False,0.0,9,{'typology': 'flat'},"{'subtitle': 'La Creu del Grau, València', 'title': 'Piso en Calle Rodrigo de Pertegás'}",False,False,False,False,False,,
95741707,https://img3.idealista.com/blur/WEB_LISTING/90/id.pro.es.image.master/6e/d6/80/926900279.jpg,,9,4,625,flat,rent,77,True,2,1,"Calle Montesa, 9",València,València,Patraix,es,Barrio de Favara,39.4545828,-0.3924763,True,https://www.idealista.com/inmueble/95741707/,2256,"Piso vacío reformado de unos 69 metros cuadrados útiles, 2 habitaciones (sin armarios empotrados), cocina americana, salón-comedor con acceso a un balcón exterior a la calle, aseo con plato de ducha y mampara, luminoso, suelo de tarima flotante, puerta de haya vaporizadas, ventanales de aluminio con cristal climalit, paredes lisas, ascensor, gastos de comunidad incluidos en el precio, bien comunicado y junto al Hospital Peset.",False,good,False,1.0,8,{'typology': 'flat'},"{'subtitle': 'Barrio de Favara, València', 'title': 'Piso en Calle Montesa, 9'}",False,False,False,False,False,,
95711138,https://img3.idealista.com/blur/WEB_LISTING/0/id.pro.es.image.master/eb/58/9b/926109108.jpg,MU013,8,1,800,flat,rent,85,True,2,2,WAKSMAN,València,València,Quatre Carreres,es,En Corts,39.454479,-0.3707418,False,https://www.idealista.com/inmueble/95711138/,1932,"DISPONIBLE A PARTIR DEL 1 DE NOVIEMBRE. Se puede visitar. Apartamento amueblado, zona Waksman. Dos dormitorios con armarios empotrados, baños, cocina independiente con galería, comedor, varios balcones, vitrocerámica,  Además también incluye aire acondicionado, video portero, garaje, piscina, barbacoa.  Preferiblemente para temporadas cortas, imprescindible solvencia. Si quieres que te ampliemos la información, no dudes en contactar con nosotros. Puedes contactar por WhatsApp al 648 144785 We speak english.",False,good,False,0.0,9,{'typology': 'flat'},"{'subtitle': 'En Corts, València', 'title': 'Piso en WAKSMAN'}",False,False,False,False,False,"{'hasParkingSpace': True, 'isParkingSpaceIncludedInPrice': True}",
